;Project;Baseline;Type;Hierarchy #;Section;Chapter;Function;Hazard;Cause;Measure;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
1658;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.53.3.1.1;4;45.0;53.0;3.0;1.0;1.0;562964;R;Measure;correct_assignment_of_2D_s1;Assure correct assignment;Assure an correct assignment of the 2D images to the P-Matrix throughout the imaging application.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1659;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.53.3.2;4;45.0;53.0;3.0;2.0;;562965;H;Cause;;Wrong assignment of P-matrices to scan protocol;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1660;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.53.3.2.1;4;45.0;53.0;3.0;2.0;1.0;562966;R;Measure;correct_assignment_of_scan_protocol_s1 ;Correct assignment of scan config;Assure correct assignment of scan config to the correct P-Matrix;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1661;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54;4;45.0;54.0;;;;562967;H;Function;;3D reconstruction;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1662;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.1;4;45.0;54.0;1.0;;;562968;H;Hazard;;Functional Hazards 3D Imaging insufficient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1663;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.1.1;4;45.0;54.0;1.0;1.0;;562969;H;Cause;;Artifact level too high;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1664;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.1.1.1;4;45.0;54.0;1.0;1.0;1.0;562970;H;Measure;;Reference - Artifacts Maintenance recommendation in the user manual;<XREF>562953</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1665;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2;4;45.0;54.0;2.0;;;562971;H;Hazard;;Impaired image acquisition;Impaired image acquisition leads to useless basis for interventional decision and therefore additional strain on the patient;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1666;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.1;4;45.0;54.0;2.0;1.0;;562972;H;Cause;;Patient moves;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here. The operator manual advises to avoid patient movement during a 3D scan, to lock relevant brakes to avoid unintended system movement during a 3D scan, and to use the whole available orbital range for the scan.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1667;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.1.1;4;45.0;54.0;2.0;1.0;1.0;562973;R;Measure;docUser_patient_moves;User Manual - patient movement during 3D;CAUTIONCause: Patient movement during the 3D scanPossible consequences: Insufficient image quality!Remedy: Patient movement has to be avoided during the 3D scan.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;12.10.2022 13:03;Johannes Schmidt;;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1668;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.2;4;45.0;54.0;2.0;2.0;;562974;H;Cause;;System/C-armswings;System/C-arm swings due to start up pressure of drive;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1669;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.2.1;4;45.0;54.0;2.0;2.0;1.0;562975;R;Measure;ramp_function_s1;Ramp function;Drive starts with ramp function;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1670;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.3;4;45.0;54.0;2.0;3.0;;562976;H;Cause;;System shifts during scan;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here. The operator manual advises to avoid patient movement during a 3D scan, to lock relevant brakes to avoid unintended system movement during a 3D scan, and to use the whole available orbital range for the scan.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1671;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.3.1;4;45.0;54.0;2.0;3.0;1.0;562977;R;Measure;docUser_system_shifts;User Manual - System shift during 3D;CAUTIONCause: System shifts during the 3D scanPossible consequences: Impaired 3D image acquisition!Remedy: All brakes need to be closed and the system shall not be touched by user to avoid that the system shifts.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;27.07.2022 16:42;Johannes Schmidt;;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1672;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.4;4;45.0;54.0;2.0;4.0;;562978;H;Cause;;C-arm angulation does not correspond to calibration area;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1673;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.4.1;4;45.0;54.0;2.0;4.0;1.0;562979;R;Measure;allowed_angulation_s1;Retrieval of C-arm angulation;Start of 3D scan only possible if C-arm angulation is inside of the defined allowed 3d scan angulation area (e.g. +/- 15°).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;XCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1674;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.5;4;45.0;54.0;2.0;5.0;;562980;H;Cause;;Image quality for image reconstuction impaired;Image quality for image reconstuction impaired due to insufficient long term stability of the C-arm;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1675;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.5.1;4;45.0;54.0;2.0;5.0;1.0;562981;R;Measure;system_calibration_via_calibration_phantom_s1;System calibration via calibration phantom;System calibration via calibration phantom. The system checks the date since the last calibration. After 24 month without recalibration the user receives a warning notice telling him to perform a recalibration.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1676;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.5.2;4;45.0;54.0;2.0;5.0;2.0;562982;R;Measure;docCS_inspection_of_image_quality_s1 ;Inspection of image quality;Service manual:Inspection of image quality during maintenace intervall;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1677;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.6;4;45.0;54.0;2.0;6.0;;562983;H;Cause;;Insufficient geometric fidelity when using the viewer;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1678;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.6.1;4;45.0;54.0;2.0;6.0;1.0;562984;R;Measure;docUser_insufficient_geometric_fidelity;Statement about fidelity in user manual;CAUTIONCause: Limited geometric fidelity of 3D reconstructionPossible consequences: Reduced 3D image quality or insufficient or incorrect basis for measurements, diagnostic or therapeutic decisionsRemedy: Note that the geometric fidelity of 3D reconstructions can only be maintained within a defined volume. Perform length and angle measurements in 3D images only within this volume and verify the results before diagnostic or therapeutic decisions are taken.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1679;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.6.2;4;45.0;54.0;2.0;6.0;2.0;562985;R;Measure;docCS_insufficient_geometric_fidelity;Inspection of fidelity;Service DocumentsCAUTIONCause: Reduced accuracy in 3D for functions Measure and AnnotatePossible Consequences: Incorrect interventional decisions or treatment.Remedy: Inspect the geometric accuracy (in IQAP test) during regular maintenance interval.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1680;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.6.3;4;45.0;54.0;2.0;6.0;3.0;562986;R;Measure;FLC_VDM_image_processing_Scale;Encapsulation 3D image processing scale;Encapsulation and separate software tests for the handling of the model matrix.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;28.07.2022 09:19;Johannes Schmidt;;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1681;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.7;4;45.0;54.0;2.0;7.0;;562987;H;Cause;;Test procedure for inspection of IQ insufficient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20 #Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;System Test;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1682;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.7.1;4;45.0;54.0;2.0;7.0;1.0;562988;R;Measure;docCS_inspection_of_iq_insufficient;Application of an appropriate test procedure;Service DocumentsCAUTIONCause: 2D image quality tests are not performed prior to 3D image quality tests.Possible Consequences: Impaired image quality could lead to wrong decisions or treatments and / or additional doseRemedy: Perform 2D image quality tests before performing the 3D image quality tests (3D IQ test procedures can only be performed, when 2D tests are all succeeded).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1683;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.54.2.7.2;4;45.0;54.0;2.0;7.0;2.0;562989;R;Measure;FLC_VDM_image_processing_CW_Calculation;Encapsulation 3D handling of brightness / contrast related data;Encapsulation and separate software tests of handling the Brightness/Contrast related data (rescale slope, rescale intercept).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;05.07.2022 09:04;Dominik Tal (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1684;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55;4;45.0;55.0;;;;562990;H;Function;;2D/3D Navigation;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1685;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.1;4;45.0;55.0;1.0;;;562991;H;Hazard;;Additional strain on patient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1686;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.1.1;4;45.0;55.0;1.0;1.0;;562992;H;Cause;;Disturbance of data transfer;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz20#Haz41#Haz51#Haz31;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1687;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.1.1.1;4;45.0;55.0;1.0;1.0;1.0;562993;R;Measure;use_defined_tcp_ip_protocol_s1;Use of a defined protocol;Use of a defined protocol (NaviLink) based on TCP/IP;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1688;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2;4;45.0;55.0;2.0;;;562994;H;Hazard;;Risk of injury by C-arm;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1689;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.1;4;45.0;55.0;2.0;1.0;;562995;H;Cause;;Unintended shifting of the C-arm;Unintended shifting of the C-arm unit when releasing the brake due to the additional weight for the angulation and orbital movement.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz07 ;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1690;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.1.1;4;45.0;55.0;2.0;1.0;1.0;562996;R;Measure;docUser_unintended_shifting_of_the_c_arm;User Manual - Non-Counterbalanced C-arm during Navigation;CAUTIONCause: Additional weight after installation of parts for navigationPossible consequences: Risk of injuryRemedy: Note that the C-arm is no longer balanced after additional components are attached. It can move on its own after brakes are released.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1691;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.2;4;45.0;55.0;2.0;2.0;;562997;H;Cause;;Incorrectly mounted navigation components impair accuracy;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:53;Klaus-Peter Fichtner (EXT);;;;;;#Haz20#Haz41 #Haz51#Haz31;See general justifications in the introduction which apply here. The operator manual warns to take care when attaching and detaching parts to and from the system.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1692;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.2.1;4;45.0;55.0;2.0;2.0;1.0;562998;R;Measure;docUser_incorrectly_mounted_navigation_system;User Manual - Ensure Correct Mounting of Navigation System;CAUTIONCause: Incorrectly attached navigation system.Possible consequences: Risk of injury!Remedy: Before navigation-assisted operation, the user must ensure sufficient accuracy of the navigation system.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
1693;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.3;4;45.0;55.0;2.0;3.0;;562999;H;Cause;;Mechanical connection between detector housing and adapter fails;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:53;Klaus-Peter Fichtner (EXT);;;;;;#Haz55#Haz32#Haz41#Haz19;See general justifications in the introduction which apply here. The operator manual warns to take care when attaching and detaching parts to and from the system.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;
1694;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.45.55.2.3.1;4;45.0;55.0;2.0;3.0;1.0;563000;H;Measure;proof_of_fourfold_stability_s1;Reference - Design fit for fourfold weight;<XREF>563023</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;04.03.2022 13:36;Rudolf Siebenhaar;;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
