;Project;Baseline;Type;Section;Chapter;Function;Hazard;Cause;Measure;Hierarchy #;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration;Hierarchy
1490;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;1;1;2.4.45.26.1.1;562796;Headline;Cause;;Erroneous release of stored energy (ESU);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz12;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Release of stored energy;User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;A;;['2', '4', '45', '26', '1', '1']
1491;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;1;1;2.4.45.26.1.1.1;562797;Requirement;Measure;electrical_separation_access_connections;Electrical separation of accessible parts not protected by MOOP;The system shall safely separate the trolley-chassis cable pins (X10) and the X-ray Generation subsystem as soon as the trolley and the main unit are disconnected. Note for ELKO systems: Measure valid for forward production ELKO systems as of AT_417077, see 06H573400, regulatory electrical safety requirements are fulfilled already without measure.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '1', '1', '1']
1492;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;1;1;2.4.45.26.1.1.2;562798;Requirement;Measure;check_separation_gen_manufacturing;Check of electrical separation functionality during manufacturing - generator;The functionality of the measure implemented with <XREF>562797</XREF> shall be tested with 100% coverage during manufacturing.  Note for ELKO systems: Measure valid for forward production ELKO systems as of AT_417077, see 06H573400, regulatory electrical safety requirements are fulfilled already without measure.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;17.06.2022 11:26;Johannes Schmidt;;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '1', '1', '2']
1493;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;1;1;2.4.45.26.1.1.3;562799;Requirement;Measure;serv_check_separation;Check of electrical separation functionality during regular maintenance;Service Documentation:WARNINGCause: Undetected error in electrical separation of X10 pins.Possible consequences: Electrical shock when trolley-chassis cable is disconnected and X10 pins are touched.Remedy: Perform a check of the contactors according to description during maintenance. Note for ELKO systems: Measure valid for forward production ELKO systems as of AT_417077, see 06H573400, regulatory electrical safety requirements are fulfilled already without measure.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '1', '1', '3']
1494;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;2;;2.4.45.26.2;573393;Headline;Hazard;;Limited voltage present at the trolley-chassis connection after disconnecting trolley and main unit;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;16.11.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '2']
1495;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;2;1;2.4.45.26.2.1;573394;Headline;Cause;;Erroneous release of stored energy (ELKO buffer);;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;16.11.2020;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;#Haz64;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-A;2-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Release of stored energy;User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;B;Med;B;;['2', '4', '45', '26', '2', '1']
1496;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;2;1;2.4.45.26.2.1.1;573395;Headline;Measure;electrical_separation_access_connections;Reference - Electrical separation of accessible parts not protected by MOOP;<XREF>562797</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;16.11.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '2', '1', '1']
1497;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;2;1;2.4.45.26.2.1.2;573396;Headline;Measure;check_separation_gen_manufacturing;Reference - Check of electrical separation functionality during manufacturing - generator;<XREF>562798</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;16.11.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;XGen;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '2', '1', '2']
1498;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;26;2;1;2.4.45.26.2.1.3;573397;Headline;Measure;serv_check_separation;Reference - Check of electrical separation functionality during regular maintenance;<XREF>562799</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;16.11.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Service Documentation;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '26', '2', '1', '3']
1499;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;27;;;2.4.45.27;562800;Headline;Function;;Quick Clean;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '27']
1500;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;27;1;;2.4.45.27.1;562801;Headline;Hazard;;Contamination through improper cleaning;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Infection,Other agents,Pollution;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '27', '1']
1501;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;27;1;1;2.4.45.27.1.1;562802;Headline;Cause;;Usage of improper cleaning agents;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz29;See general justifications in the introduction which apply here. The operator manual advises the user to drape the system appropriately and to clean the system correctly.;Basic;n.a.;none;n.a.;2-D;2-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Med;D;;['2', '4', '45', '27', '1', '1']
1502;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;27;1;1;2.4.45.27.1.1.1;562803;Requirement;Measure;docUser_note_appropriate_detergents_and_germicide;User Manual - Improper Cleaning Agents;CAUTIONCause: Use of unsuitable cleaning agents.Possible consequences: Risk of contamination.Remedy: Only use the recommended cleaning agents and disinfectants.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '27', '1', '1', '1']
1503;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;28;;;2.4.45.28;562804;Headline;Function;;Retrieve and modify patient;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '28']
1504;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;28;1;;2.4.45.28.1;562805;Headline;Hazard;;No hazard on system level;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '28', '1']
1505;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;28;1;1;2.4.45.28.1.1;562806;Headline;Cause;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '28', '1', '1']
1506;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;28;1;1;2.4.45.28.1.1.1;562807;Headline;Measure;;None;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '28', '1', '1', '1']
1507;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;;;2.4.45.29;562808;Headline;Function;;Image delete;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29']
1508;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;;2.4.45.29.1;562809;Headline;Hazard;;Loss of image data;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;user interface,Loss of data;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '1']
1509;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;1;2.4.45.29.1.1;562810;Headline;Cause;;Unintentional deletion of images/series;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz22 #Haz40#Haz50#Haz30;See general justifications in the introduction which apply here. The operator manual warns to take care of archiving images as appropriate.;Basic;n.a.;none;n.a.;1-D;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;F;Low;E;;['2', '4', '45', '29', '1', '1']
1510;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;1;2.4.45.29.1.1.1;562811;Headline;Measure;;Reference - Prompt by local deleting of data;<XREF>562324</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '1', '1', '1']
1511;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;1;2.4.45.29.1.1.2;562812;Headline;Measure;;Security dialog for any deletion by the user;<XREF>562818</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '1', '1', '2']
1512;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;2;2.4.45.29.1.2;562813;Headline;Cause;;Destruction of the patient directory and loss of patient data and images;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz22 #Haz40#Haz50#Haz30;See general justifications in the introduction which apply here. The operator manual warns to take care of archiving images as appropriate.;Basic;n.a.;none;n.a.;1-D;1-C;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;F;Low;E;;['2', '4', '45', '29', '1', '2']
1513;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;2;2.4.45.29.1.2.1;562814;Requirement;Measure;FLC_FileSystem;File system of imaging system;Usage of a standard file system (NTFS).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;14.08.2021 11:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '1', '2', '1']
1514;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;1;2;2.4.45.29.1.2.2;569130;Requirement;Measure;FLC_Recovery;Imaging system recovery;Availability of a recovery procedure to reconstruct the patient directory via the study instance UID which is unique.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;03.09.2020;14.08.2021 11:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '1', '2', '2']
1515;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;2;;2.4.45.29.2;562815;Headline;Hazard;;Delayed or no interventional decision;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Loss of data,Workflow and configuration;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '2']
1516;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;2;1;2.4.45.29.2.1;562816;Headline;Cause;;Unintended local deleting of patient data;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz22 #Haz40#Haz50#Haz30;See general justifications in the introduction which apply here. The operator manual warns to take care of archiving images as appropriate.;Basic;n.a.;none;n.a.;1-D;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;F;Low;D;;['2', '4', '45', '29', '2', '1']
1517;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;2;1;2.4.45.29.2.1.1;562817;Headline;Measure;;Reference - Prompt by local deleting of data;<XREF>562324</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '2', '1', '1']
1518;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;2;1;2.4.45.29.2.1.2;562818;Requirement;Measure;SecurityDialog;Security dialog for any deletion by the user;To reduce probability of unintentional loss of data, the deletion of images/series is performed by a security dialog. If non archived images/series are selected for deletion the user has to confirm this in addition.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;16.09.2022 12:44;Javier Lopez Leal;;;;FLC;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '2', '1', '2']
1519;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;29;2;1;2.4.45.29.2.1.3;562819;Requirement;Measure;FLC_ArchiveFlag;Storage commitment archive flag;Storage commitment: The archive flag ('A') is set only after a storage commitment has been received.Note: This is valid in case the DICOM node is capable of sending a storage commitment. The flag is set on study and image level .;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;14.08.2021 11:05;Yesin Gasmi (EXT);;;;FLC;;;;Basic;Subsystem Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '29', '2', '1', '3']
1520;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;;;2.4.45.30;562820;Headline;Function;;Calibrate detector;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30']
1521;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;1;;2.4.45.30.1;562821;Headline;Hazard;;Image artifacts;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Incorrect or inappropriate output;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30', '1']
1522;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;1;1;2.4.45.30.1.1;562822;Headline;Cause;;Bad calibration;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz50 #Haz40#Haz30;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-C;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '30', '1', '1']
1523;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;1;1;2.4.45.30.1.1.1;562823;Headline;Measure;;Automatic procedure to perform calibration correctly;<XREF>562177</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30', '1', '1', '1']
1524;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;1;1;2.4.45.30.1.1.2;562824;Headline;Measure;;Reference - User Manual - Calibration Procedure;<XREF>562179</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30', '1', '1', '2']
1525;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;1;1;2.4.45.30.1.1.3;562825;Headline;Measure;;Reference - User Manual - System calibration;<XREF>562719</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;N.A.;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30', '1', '1', '3']
1526;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;2;;2.4.45.30.2;562826;Headline;Hazard;;Unwanted radiation exposure;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Ionizing radiation;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '45', '30', '2']
1527;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;45;30;2;1;2.4.45.30.2.1;562827;Headline;Cause;;Patient or other person in exam room during calibration;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;26.09.2022 14:48;Klaus-Peter Fichtner (EXT);;;;;;#Haz50;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;1-C;1-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient;S1M;VB10;;;;;;;;;;;;;NotDetermined;E;Low;D;;['2', '4', '45', '30', '2', '1']
